"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","3","3","1","2.446867","0","3"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","6","6","1","12.141609","0","6"
"/Engine/VREditor/TransformGizmo/Main.Main","0","3","3","1","2.562683","0","3"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","10","12","1","2.771996","0","12"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","30","35","1","22.393734","0","35"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","7","7","1","4.352201","0","7"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","33","33","1","32.838825","0","33"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","333","356","1","246.290878","0","356"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","14","16","1","17.078236","0","16"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","88","88","1","1029.336548","0","88"
"/Game/Sky_Dungeon/materials/building_materials/M_column_carved.M_column_carved","0","3","3","1","2.837702","0","3"
"/Game/Sky_Dungeon/materials/building_materials/M_column.M_column","0","3","3","1","6.852244","0","3"
"/Game/Sky_Dungeon/materials/building_materials/base_materials/M_tile_WPO.M_tile_WPO","0","3","3","1","4.072719","0","3"
"/Game/Sky_Dungeon/materials/building_materials/base_materials/M_tile.M_tile","0","3","3","1","1.119979","0","3"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","16","20","2","2.986267","0","20"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","110","128","6","361.403961","0","128"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","102","112","6","235.253128","0","112"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","102","112","6","260.478119","0","112"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","3","3","1","1.077198","0","3"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","0","0","9","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","0","3","1","0.000000","0","0"
